OBJECTID,Route,Signing,Qualifier,Ramp,DOT ID,County Order,Factor Group,Station Start,Station End,HPMS Sample ID,Bridge ID,Railroad Crossing,NHS,Roadway Name,Roadway Number,Speed,Oneway,Region County Station,Station ID,Route ID,From Measure,To Measure,COUNT_STATS_ID,County FIPS,Station Number,Continuous Count Site ID,Functional Class,Federal Direction,Full Count,Oneway Flag,Calculation Year,AE_Flag,AADT,DHV,DDHV,Single Unit AADT,Combination Unit AADT,Most Recent Count Year,Most Recent AADT,K-Factor,D-Factor,2nd Most Recent Count Year,2nd Most Recent AADT,3rd Most Recent Count Year,3rd Most Recent AADT,4th Most Recent Count Year,4th Most Recent AADT,Class Count Year,Class F3 - F13 %,Truck or Heavy Vehicle %,Single Unit Truck or Bus %,Combination Truck %,Motorcycle %,Passenger Vehicle %,Light Duty Truck %,Bus %,Single Unit Truck %,Axle Factor,Single Unit Peak %,CU_Peak,Class Group Year,Speed Count Year,Speed Limit,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55 mph,Vehicles Exceeding 65 mph,Average K-Factor,Average D-Factor,NYS Direction Code,Truck AADT,Symbolized Truck Percentage AADT,Truck AADT Type (Actual vs. Estimated),Truck Percent Source Field Name,Region Name,Region Number,County Number,Morning Highest Value,Afternoon Highest Value,Evening Highest Value
2560, , ,1, ,280911,1,30,BAYCHESTER AVE,BOLLER AVE, , , , ,CRAWFORD AVE, ,0,Y,15125,015125,280911011,0,0.15,39202521,005,5125,,19,Combined Total,Y,Y,2019,F,337,27,27,14,2,2015,328,8,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,16,5,Estimated,,,,,20,24,29
1875, , ,1, ,280917,1,30,BOSTON RD,CRAWFORD AVE, , , , ,BOLLER AVE, ,0, ,15126,015126,280917011,0,0.22,39213244,005,5126,,19,Combined Total,Y,,2019,F,776,54,30,33,4,2015,754,7,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,37,5,Estimated,,,,,51,46,57
2313, , ,1, ,280947,1,30,FENTON AVE,CARPENTER AVE, , , , ,E 220TH ST, ,0,Y,15127,015127,280947011,0,0.78,39170706,005,5127,,19,Combined Total,Y,Y,2019,F,1589,104,104,68,8,2015,1545,7,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,76,5,Estimated,,,,,82,81,110
1608, , ,1, ,280955,1,30,BRONX BLVD,NEEDHAM AVE, , , , ,E 216TH ST, ,0,Y,15128,015128,280955011,0,0.82,39242163,005,5128,,19,Combined Total,Y,Y,2019,F,1611,115,115,69,8,2016,1577,7,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,77,5,Estimated,,,,,122,85,109
2028, , ,1, ,281001,1,30,ELY AVE,CARPENTER AVE, , , , ,E 232ND ST, ,0,Y,15129,015129,281001011,0,0.89,39240912,005,5129,,19,Combined Total,Y,Y,2019,F,1300,97,97,56,7,2015,1264,7,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,63,5,Estimated,,,,,103,69,85
2502, , ,1, ,281007,1,30,E 233RD ST,BARNES AVE, , , , ,DIGNEY AVE, ,0,Y,15130,015130,281007011,0,0.34,39244299,005,5130,,19,Combined Total,Y,Y,2019,F,525,46,46,23,3,2015,510,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,26,5,Estimated,,,,,28,34,49
1831, , ,1, ,281015,1,30,E 219TH ST,BRONX CL, , , , ,CARPENTER AVE, ,0,Y,15131,015131,281015011,0,1.74,39140788,005,5131,,19,Combined Total,Y,Y,2019,F,4172,337,337,179,21,2018,4142,8,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,200,5,Estimated,,,,,309,199,322
2261, , ,1, ,281027,1,30,VAN CORTLANDT PARK E,VIREO AVE, , , , ,E 239TH ST, ,0,Y,15132,015132,281027011,0,0.43,39260034,005,5132,,19,Combined Total,Y,Y,2019,F,667,55,55,29,3,2016,653,8,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,32,5,Estimated,,,,,39,42,59
1618, , ,1, ,281033,1,30,VAN CORTLANDT PARK E,VIREO AVE, , , , ,E 238TH ST, ,0,Y,15133,015133,281033011,0,0.56,39260238,005,5133,,19,Combined Total,Y,Y,2019,F,925,71,71,40,5,2015,899,8,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,45,5,Estimated,,,,,62,47,68
2044, , ,1, ,281061,1,30,ROBERTSON ST,WHITE PLAINS RD, , , , ,E 243RD ST, ,0,Y,15134,015134,281061011,0,0.09,39245069,005,5134,,19,Combined Total,Y,Y,2019,F,230,18,18,10,1,2015,224,8,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,11,5,Estimated,,,,,16,12,19
2450, , ,1, ,281101,1,30,E GUN HILL RD,HAMMERSLEY AVE, , , , ,FENTON AVE, ,0, ,15135,015135,281101011,0,0.08,39141382,005,5135,,19,Combined Total,Y,,2019,F,1809,150,90,78,9,2018,1796,8,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,87,5,Estimated,,,,,110,92,140
1780, , ,1, ,281111,1,30,PELHAM PKWY N,DEWITT PL, , , , ,FISH AVE, ,0, ,15136,015136,281111011,0,0.61,39243893,005,5136,,19,Combined Total,Y,,2019,F,541,49,25,23,3,2015,526,9,52,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,26,5,Estimated,,,,,36,27,52
2214, , ,1, ,281135,1,30,E GUN HILL RD,BOSTON RD, , , , ,PEARSALL AVE, ,0, ,15137,015137,281135011,0,0.14,39164361,005,5137,,19,Combined Total,Y,,2019,F,1022,77,52,44,5,2015,993,8,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,49,5,Estimated,,,,,49,60,82
1574, , ,1, ,281179,1,30,PELHAM PKWY N,E GUN HILL RD, , , , ,MORGAN AVE, ,0, ,15138,015138,281179011,0,0.77,39130441,005,5138,,19,Combined Total,Y,,2019,F,1127,94,73,48,6,2018,1119,8,77,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,54,5,Estimated,,,,,88,58,79
1995, , ,1, ,281205,1,30,BAYCHESTER RD,ASCH LOOP, , , , ,ALDRICH ST, ,0, ,15139,015139,281205011,0,0.08,39183931,005,5139,,19,Combined Total,Y,,2019,F,2313,188,96,99,12,2016,2264,8,51,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,111,5,Estimated,,,,,166,127,200
1724, , ,1, ,281263,1,30,PEARSALL AVE,ALLERTON AVE, , , , ,STEDMAN PL, ,0, ,15141,015141,281263011,0,0.11,39228206,005,5141,,19,Combined Total,Y,,2019,F,718,78,45,31,4,2018,713,11,58,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,35,5,Estimated,,,,,73,36,55
2164, , ,1, ,281357,1,30,DYRE AVE,ROMBOUTS AVE, , , , ,DARK ST, ,0, ,15142,015142,281357011,0,0.05,39223536,005,5142,,19,Combined Total,Y,,2019,F,279,21,11,12,1,2015,271,7,55,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,13,5,Estimated,,,,,18,19,22
1524, , ,1, ,281363,1,30,BRONX PARK E,BARKER AVE, , , , ,REISS PL, ,0,Y,15143,015143,281363011,0,0.08,39181332,005,5143,,19,Combined Total,Y,Y,2019,F,326,30,30,14,2,2016,319,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,16,5,Estimated,,,,,25,26,32
2405, , ,1, ,281439,1,30,GRAND CONCOURSE,JEROME AVE, , , , ,E 199TH ST, ,0, ,15145,015145,281439011,0,0.08,39235277,005,5145,,19,Combined Total,Y,,2019,F,1660,129,88,71,8,2018,1648,8,68,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,79,5,Estimated,,,,,106,70,123
1742, , ,1, ,281451,1,30,JEROME AVE,MARION AVE, , , , ,E 196TH ST, ,0, ,15146,015146,281451011,0,0.43,39125251,005,5146,,19,Combined Total,Y,,2019,F,3228,265,154,139,16,2016,3160,8,58,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,155,5,Estimated,,,,,157,145,282
2177, , ,1, ,281479,1,30,BEDFORD PARK BLVD,VAN CORTLANDT PARK E, , , , ,VILLA AVE, ,0,Y,15147,015147,281479011,0,0.33,39224563,005,5147,,19,Combined Total,Y,Y,2019,F,823,58,58,35,4,2015,800,7,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,39,5,Estimated,,,,,55,44,56
2589, , ,1, ,281489,1,30,DEAD END,BAINBRIDGE AVE, , , , ,COLES LA, ,0, ,15148,015148,281489011,0,0.05,39250540,005,5148,,19,Combined Total,Y,,2019,F,124,10,6,5,1,2015,121,8,55,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,6,5,Estimated,,,,,10,10,11
1896, , ,1, ,281505,1,30,SEDGWICK AVE,VAN CORTLANDT PARK S, , , , ,DICKINSON AVE, ,0, ,15149,015149,281505011,0,0.12,39170168,005,5149,,19,Combined Total,Y,,2019,F,6083,468,283,261,30,2015,5913,8,61,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,291,5,Estimated,,,,,397,363,495
2344, , ,1, ,281519,1,30,ORLOFF AVE,VAN CORTLANDT PARK S, , , , ,GALE PL, ,0,Y,15150,015150,281519011,0,0.07,39217144,005,5150,,19,Combined Total,Y,Y,2019,F,4,1,1,0,0,2015,4,25,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,0,5,Estimated,,,,,0,1,0
1685, , ,1, ,281529,1,30,HEATH AVE,KINGSBRIDGE TER, , , , ,SUMMIT PL, ,0,Y,15151,015151,281529011,0,0.06,39173539,005,5151,,19,Combined Total,Y,Y,2019,F,209,19,19,9,1,2018,208,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,10,5,Estimated,,,,,15,11,18
2124, , ,1, ,281535,1,30,W FORDHAM RD,RESERVOIR AVE, , , , ,WEBB AVE, ,0,Y,15152,015152,281535011,0,1.03,39167429,005,5152,,19,Combined Total,Y,Y,2019,F,5932,560,459,255,30,2015,5766,9,82,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,285,5,Estimated,,,,,593,456,485
1482, , ,1, ,281553,1,30,WEBB AVE,W 190TH ST, , , , ,DEVOE TER, ,0,Y,15153,015153,281553011,0,0.19,39191970,005,5153,,19,Combined Total,Y,Y,2019,F,743,66,66,32,4,2016,727,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,36,5,Estimated,,,,,34,44,70
1858, , ,1, ,281567,1,30,W 230TH ST,W 231ST ST, , , , ,GODWIN TER, ,0, ,15154,015154,281567011,0,0.15,39183467,005,5154,,19,Combined Total,Y,,2019,F,2044,154,77,88,10,2016,2001,8,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,98,5,Estimated,,,,,141,150,164
1643, , ,1, ,281629,1,30,HENRY HUDSON PKWY E,RIVERDALE AVE, , , , ,W 235TH ST, ,0, ,15156,015156,281629011,0,0.28,39206688,005,5156,,19,Combined Total,Y,,2019,F,4455,354,189,191,22,2016,4361,8,53,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,213,5,Estimated,,,,,268,377,334
2073, , ,1, ,281667,1,30,TYNDALL AVE,BROADWAY, , , , ,W 260TH ST, ,0, ,15157,015157,281667011,0,0.24,39228904,005,5157,,19,Combined Total,Y,,2019,F,1238,110,58,53,6,2015,1203,9,53,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,59,5,Estimated,,,,,94,69,105
2546, , ,1, ,281685,1,30,MOSHOLU AVE,DEAD END, , , , ,HUXLEY AVE, ,0, ,15158,015158,281685011,0,0.09,39179928,005,5158,,19,Combined Total,Y,,2019,F,341,29,20,15,2,2015,331,9,68,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,17,5,Estimated,,,,,21,21,28
2236, , ,1, ,281741,1,30,PALISADE AVE,HENRY HUDSON PKWY W, , , , ,W 247TH ST, ,0, ,15160,015160,281741011,0,0.39,39180095,005,5160,,19,Combined Total,Y,,2019,F,240,30,23,10,1,2015,233,13,75,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,11,5,Estimated,,,,,32,21,19
1596, , ,1, ,281745,1,30,DEAD END,W 235TH ST, , , , ,ARLINGTON AVE, ,0, ,15161,015161,281745011,0,0.51,39166449,005,5161,,19,Combined Total,Y,,2019,F,1072,82,44,46,5,2015,1042,8,54,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,51,5,Estimated,,,,,81,73,87
2015, , ,1, ,281771,1,30,W 250TH ST,W 252ND ST, , , , ,ISELIN AVE, ,0, ,15162,015162,281771011,0,0.11,39243037,005,5162,,19,Combined Total,Y,,2019,F,678,53,30,29,3,2015,659,8,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,32,5,Estimated,,,,,54,56,56
2489, , ,1, ,281795,1,30,CAMBRIDGE AVE,JOHNSONS AVE, , , , ,OXFORD AVE, ,0, ,15163,015163,281795011,0,0.32,39259671,005,5163,,19,Combined Total,Y,,2019,F,1507,123,67,65,8,2016,1475,8,54,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,73,5,Estimated,,,,,114,108,131
1821, , ,1, ,281855,1,30,HENRY HUDSON PKWY E,POST RD, , , , ,W 253RD ST, ,0, ,15164,015164,281855011,0,0.45,39227316,005,5164,,19,Combined Total,Y,,2019,F,54,5,3,2,0,2016,53,9,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,2,5,Estimated,,,,,4,5,5
1609, , ,1, ,281863,1,30,CANNON PL,SESDGWICK AVE, , , , ,W 238TH ST, ,0, ,15166,015166,281863011,0,0.06,39129742,005,5166,,19,Combined Total,Y,,2019,F,1287,96,50,55,6,2015,1251,7,52,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,61,5,Estimated,,,,,85,75,102
1971, , ,1, ,255815,1,30,BOSTON RD,BRONX RIVER AVE, ,2066720, , ,E 174TH ST, ,25, ,16001,016001,255815011,0.88,1.35,39161731,005,6001,,16,Combined Total,Y,,2019,A,13055,911,455,750,16,2019,13055,7,50,2013,15093,2011,13117,2008,12761,2019,9,6,6,0,1,90,3,4,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,766,6,Actual,,,,,860,982,936
2435, , ,1, ,255966,1,30,E TREMONT AVE,END, ,1066120, , ,RANDALL AVE, ,25, ,16002,016002,255966011,0.49,0.94,39229103,005,6002,,16,Combined Total,Y,,2019,F,6437,502,286,108,39,2017,6451,8,57,2011,7008,2006,8665,,,2017,14,2,2,1,1,85,12,0,1,1,0,0,2019,2017,25,20,23,30,0,0,13.07251072,59.18663025,0,147,2,Actual,,,,,480,361,542
166734, , ,1, ,309609,1,30,E TREMONT AVE,THROGS NECK SR (NB), ,1066130, , ,LAFAYETTE AVE, ,25, ,16003,016003,309609011,0.83,1.12,39222100,005,6003,,16,Combined Total,Y,,2019,F,6487,486,248,121,126,2018,6494,7,51,2017,6229,2011,5345,2006,4888,1999,,4,2,2,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,247,4,Actual,,,,,470,429,525
2204, , ,1, ,255732,1,30,WEBSTER AVE,DR KAZIMRFF BL, ,2241840, , ,BEDFORD PK BLV, ,25, ,16004,016004,255732011,0.8,0.9,39196862,005,6004,,16,Combined Total,Y,,2019,F,20093,1427,796,1156,149,2016,20160,7,56,2010,17907,2002,8770,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1305,6,Estimated,,,,,1135,1104,1505
1563, , ,1, ,255763,1,30,BELDEN POINT,CITY ISLAND RD, ,2240210, ,Y,CITY ISLAND AVE, ,30, ,16005,016005,255763011,0,1.5,39148642,005,6005,,14,Combined Total,Y,,2019,F,14742,1139,685,994,125,2013,15167,8,60,2011,11910,2008,13527,2002,18062,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1119,8,Estimated,,,,,844,952,1233
1984, , ,1, ,256019,1,30,SEDGWICK AVE,SEDGWICK AVE, ,1066860, , ,UNDERCLIFF AVE, ,25,Y,16006,016006,256019011,0,0.84,39218088,005,6006,,16,Combined Total,Y,Y,2019,F,3756,279,279,175,0,2018,3760,7,100,2017,4176,2011,3994,2006,3638,2018,5,5,5,0,0,95,0,4,1,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,175,5,Actual,,,,,252,204,289
2376, , ,1, ,309374,1,30,COURTLANDT AVE,WASHINGTON AVE, ,2241030, , ,E 163RD ST, ,0, ,16007,016007,309374011,0,0.19,39245637,005,6007,,19,Combined Total,Y,,2019,A,4887,414,259,365,32,2019,4887,8,63,2010,4203,2009,16163,,,2019,12,8,7,1,0,88,4,3,4,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,397,8,Actual,,,,,362,280,390
1714, , ,1, ,255720,1,30,EAST TREMONT AVE,CROTONA PARK N, ,1066350, , ,ARTHUR AVE, ,,Y,16008,016008,255720011,0,0.27,39258155,005,6008,,17,Combined Total,Y,Y,2019,F,5067,440,440,41,223,2018,5031,9,100,2010,4828,,,,,2016,14,5,1,4,1,86,8,0,1,1,0,0,2019,2016,25,16,17,24,0,0,13.07251072,59.18663025,0,264,5,Actual,,,,,338,256,421
2154, , ,1, ,255732,1,30,GOULDEN AVE,JEROME AVE, ,2241930, , ,BEDFORD PK BLV, ,25, ,16009,016009,255732011,0,0.28,39252996,005,6009,,17,Combined Total,Y,,2019,A,7748,662,334,426,5,2019,7748,9,50,2011,16571,2010,10198,,,2019,9,6,6,0,0,90,4,4,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,431,6,Actual,,,,,542,406,714
1513, , ,1, ,255899,1,30,E 167TH ST,E MOSHOLU PKWY S, ,1066267, , ,JEROME AVE, ,25, ,16011,016011,255899011,0.69,4.33,39234145,005,6011,,16,Combined Total,Y,,2019,A,8389,489,274,466,12,2019,8389,6,56,2011,14874,2006,18933,,,2019,10,6,6,0,1,89,4,3,3,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,478,6,Actual,,,,,510,528,505
1938, , ,1, ,255795,1,30,MAJ DEEGN EXPY,E 143RD ST, ,2241550, , ,E 144TH ST, ,25, ,16012,016012,255795011,0,0.34,39247695,005,6012,,17,Combined Total,Y,,2019,F,10725,872,499,737,88,2016,10563,8,57,2011,8377,2010,8994,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,825,8,Estimated,,,,,873,577,735
2392, , ,1, ,255797,1,30,GRAND CONCOURSE,MORRIS AVE, ,2241560, , ,E 149TH ST, ,25, ,16013,016013,255797011,0.28,0.53,39115674,005,6013,,16,Combined Total,Y,,2019,F,18587,1258,667,1069,138,2016,18649,7,53,2010,22713,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1207,6,Estimated,,,,,1210,979,1093
1731, , ,1, ,255797,1,30,ST ANNS AVE,SOUTHERN BLVD, ,2241050, , ,E 149TH ST, ,25, ,16014,016014,255797011,1.09,1.58,39181737,005,6014,,16,Combined Total,Y,,2019,F,11031,671,341,635,82,2016,11068,6,51,2010,14350,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,717,6,Estimated,,,,,723,679,736
2099, , ,1, ,255812,1,30,BOSTON RD,WEBSTER AVE, ,2241670, , ,E 169TH ST, ,25, ,16015,016015,255812011,0.49,0.97,39153959,005,6015,,16,Combined Total,Y,Y,2019,F,5663,436,436,331,1,2018,5669,8,100,2010,3475,2004,4791,,,2018,6,6,6,0,0,94,0,4,2,1,1,0,2019,2016,25,14,12,21,0,0,13.07251072,59.18663025,0,332,6,Actual,,,,,364,310,412
2577, , ,1, ,278952,1,30,WEBSTER RD,BOSTON RD, ,2241680, , ,E 170TH ST, ,,Y,16016,016016,278952011,0,0.59,39193522,005,6016,,19,Combined Total,Y,Y,2019,F,2741,247,247,90,29,2017,2702,9,100,2010,2625,2009,2494,,,2017,17,4,3,1,1,82,13,0,3,1,0,0,2019,2017,25,15,15,24,0,0,13.07251072,59.18663025,0,119,4,Actual,,,,,262,148,216
166889, , ,1, ,255768,1,30,CLAREMONT PKWY,E 176TH ST, ,1066320, , ,CLAY AVE, ,0, ,16017,016017,255768011,1,1.52,39115209,005,6017,,19,Combined Total,Y,,2019,A,4770,380,291,205,24,2019,4770,8,77,2010,4040,2009,3491,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,229,5,Estimated,,,,,300,326,401
2333, , ,1, ,255824,1,30,GRAND CONCOURSE,THIRD AVE, ,2241810, , ,E 188TH ST, ,25, ,16018,016018,255824011,0.11,0.48,39108393,005,6018,,16,Combined Total,Y,,2019,F,6952,602,602,400,52,2018,6960,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,452,6,Estimated,,,,,440,408,580
2113, , ,1, ,255911,1,30,THRGS NCK EXPY,DEAN AVE, ,1066140, , ,LAYTON AVE, ,25, ,16020,016020,255911011,0,0.27,39249296,005,6020,,16,Combined Total,Y,,2019,F,4798,355,192,276,36,2016,4814,7,54,2010,4769,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,312,6,Estimated,,,,,327,257,362
2521, , ,1, ,255919,1,30,WESTCHESTER AV,TIFFANY ST, ,2241159, , ,LONGWOOD AVE, ,25, ,16021,016021,255919011,0,0.7,39115210,005,6021,,17,Combined Total,Y,,2019,A,9421,668,367,671,14,2019,9421,7,55,2010,7635,2001,2052,,,2019,13,7,7,0,1,86,5,4,3,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,685,7,Actual,,,,,720,606,670
1852, , ,1, ,255922,1,30,JEROME AVE,UNIVERSITY AVE, ,1066250, , ,MACOMBS RD, ,25, ,16022,016022,255922011,0,0.65,39195499,005,6022,,17,Combined Total,Y,,2019,F,7386,506,384,236,265,2016,7274,7,76,2010,12589,2001,1522,,,2016,18,7,3,4,1,81,12,1,3,1,0,0,2019,2016,25,19,22,28,0,0,13.07251072,59.18663025,0,501,7,Actual,,,,,304,429,593
2280, , ,1, ,255960,1,30,THRG NK EXP EX,WISSMAN AVE, ,1066110, , ,PRENTISS AVE, ,25, ,16023,016023,255960011,0,0.12,39234272,005,6023,,17,Combined Total,Y,,2019,F,801,70,47,46,1,2016,789,9,67,2010,977,2001,11545,,,2016,13,6,6,0,0,87,7,1,5,1,0,0,2019,2016,25,14,10,18,0,0,13.07251072,59.18663025,0,47,6,Actual,,,,,54,50,72
1636, , ,1, ,256036,1,30,GOULDEN AVE,JEROME AVE, ,2241940, , ,W 205TH ST, ,25, ,16024,016024,256036011,0,0.24,39257957,005,6024,,17,Combined Total,Y,,2019,F,4824,410,233,331,40,2016,4751,9,57,2010,4341,2001,6637,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,371,8,Estimated,,,,,185,182,226
2064, , ,1, ,255985,1,30,LAFAYETTE AVE,E TREMONT AVE, ,1066439, , ,ROSEDALE AVE, ,25, ,16025,016025,255985011,0.46,1.76,39187304,005,6025,,17,Combined Total,Y,,2019,F,6699,502,265,308,38,2017,6631,7,53,2011,10100,2006,11675,2001,9686,2017,19,5,5,1,1,80,13,1,4,1,0,0,2019,2017,25,20,23,29,0,0,13.07251072,59.18663025,0,346,5,Actual,,,,,279,314,413
2539, , ,1, ,256052,1,30,NY CO LINE,UNDERCLIFF AVE, , , , ,WSHINGTN AV BR, ,25, ,16026,016026,256052011,0,0.18,39236642,005,6026,,16,Combined Total,Y,,2019,A,53411,3425,2007,2731,196,2019,53411,6,59,2016,56371,2011,52586,2009,51280,2019,9,5,5,0,0,91,3,3,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,2927,5,Actual,,,,,3340,3219,3695
1797, , ,1, ,256059,1,30,WESTCHESTER AVE,E TREMONT AVE, ,1066450, , ,WHITE PLAINS RD, ,25, ,16027,016027,256059011,1.91,2.48,39251490,005,6027,,16,Combined Total,Y,,2019,A,14614,1029,523,1072,138,2019,14614,7,51,2010,17375,2001,21857,,,2019,13,8,7,1,1,86,5,3,4,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,1210,8,Actual,,,,,1110,891,1069
2231, , ,1, ,256059,1,30,E TREMONT AVE,UNIONPORT RD, , , , ,WHITE PLAINS RD, ,25, ,16028,016028,256059011,2.48,2.59,39254947,005,6028,,16,Combined Total,Y,,2019,F,12716,993,630,731,94,2018,12730,8,63,2016,12135,2010,12849,2001,16034,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,825,6,Estimated,,,,,1012,701,892
1591, , ,1, ,255761,1,30,HART ST,I278, ,1066700, , ,CASTLE HILL AVE, ,25, ,16037,016037,255761011,0,1.07,39227962,005,6037,,17,Combined Total,Y,,2019,A,8726,630,336,991,20,2019,8726,7,53,2017,9988,2011,16720,2006,17846,2019,15,12,11,0,1,84,3,8,3,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,1011,12,Actual,,,,,634,571,680
2010, , ,0,0I08701N106A,273899,1,30,I87 NB (OFF),MERGE I87 NB&SB OFF, ,1066909, ,Y,I87 Exit 7 95I, ,0,Y,16049,016049,273899011,0,0.39,39250052,005,6049,,11,Combined Total,Y,Y,2019,A,27023,1535,1535,1241,509,2019,27023,6,100,2017,19277,2014,13581,,,2014,16,6,5,2,1,83,10,1,4,1,0,0,2019,2014,30,23,27,33,,,13.07251072,59.18663025,0,1750,6,Actual,,,,,1314,1306,1438
1815, , ,1, ,277734,1,30,MATHEWSON RD,CEDAR AVE, ,2241460, , ,W TREMONT AVE, ,0, ,16051,016051,277734011,0,0.05,39178625,005,6051,,19,Combined Total,Y,,2019,A,2402,177,120,103,12,2019,2402,7,68,2018,1725,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,115,5,Estimated,,,,,167,123,140
2346, , ,0,0I08701N103B,273892,1,30,MRG E 135TH ST&GRND CNCS OFF,MRG E 135TH ST&GRND CNCS OFF, ,1066780, ,Y,I87 Exit 3 E 13, ,0,Y,16053,016053,273892011,0,0.31,39240687,005,6053,,11,Combined Total,Y,Y,2019,A,6846,493,493,434,277,2019,6846,7,100,2018,8021,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,711,10,Estimated,,,,,454,416,531
1686, , ,1, ,256038,1,30,BROADWAY,HEATH AVE, ,2241490, , ,W 230TH ST, ,25, ,16054,016054,256038011,0.52,0.71,39227427,005,6054,,17,Combined Total,Y,,2019,F,22974,1503,819,1578,188,2011,22072,7,55,2008,20483,2001,20088,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1766,8,Estimated,,,,,1559,1194,1588
